timestamp,total_amount
2000-08-22,21298.52
2000-08-23,23064.11
2000-08-24,22716.03
2000-08-25,28168.28
2000-08-26,21810.32
2000-08-27,18999.63
2000-08-28,26551.62
2000-08-29,22053.4
2000-08-30,20636.6
2000-08-31,21320.57
2000-09-01,27197.07
2000-09-02,19156.07
2000-09-03,19775.25
2000-09-04,21918.72
2000-09-05,25354.58
2000-09-06,25502.5
2000-09-07,23673.75
2000-09-08,29984.39
2000-09-09,20405.63
2000-09-10,19227.62
2000-09-11,22640.79
2000-09-12,26310.2
2000-09-13,23595.29
2000-09-14,23398.17
2000-09-15,24860.77
2000-09-16,25891.83
2000-09-17,27170.16
2000-09-18,24361.08
2000-09-19,26583.02
2000-09-20,22744.98
2000-09-21,20387.53
2000-09-22,26623.93
2000-09-23,26456.71
2000-09-24,23399.05
2000-09-25,20177.86
2000-09-26,27500.22
2000-09-27,24958.77
2000-09-28,24903.45
2000-09-29,28774.46
2000-09-30,22876.829999999998
2000-10-01,21843.79
2000-10-02,22762.12
2000-10-03,23941.46
2000-10-04,26432.760000000002
2000-10-05,23649.23
2000-10-06,22095.05
2000-10-07,23777.52
2000-10-08,21047.59
2000-10-09,27333.45
2000-10-10,24806.8
2000-10-11,21625.15
2000-10-12,22818.34
2000-10-13,24219.78
2000-10-14,22513.04
2000-10-15,21485.72
2000-10-16,23975.26
2000-10-17,25569.28
2000-10-18,21124.48
2000-10-19,23934.92
2000-10-20,26143.92
2000-10-21,20359.31
2000-10-22,22704.73
2000-10-23,26323.59
2000-10-24,22111.89
2000-10-25,26091.13
2000-10-26,23956.91
2000-10-27,27176.25
2000-10-28,26329.3
2000-10-29,22209.38
2000-10-30,21804.829999999998
2000-10-31,24005.69
2000-11-01,23628.96
2000-11-02,24911.54
2000-11-03,24642.5
2000-11-04,25897.09
2000-11-05,23139.49
2000-11-06,27530.61
2000-11-07,24980.51
2000-11-08,25987.86
2000-11-09,21477.38
2000-11-10,28036.05
2000-11-11,21781.18
2000-11-12,25413.15
2000-11-13,26144.78
2000-11-14,25358.32
2000-11-15,24953.54
2000-11-16,27839.84
2000-11-17,23048.84
2000-11-18,23805.05
2000-11-19,22234.45
2000-11-20,22262.59
2000-11-21,28404.61
2000-11-22,22728.95
2000-11-23,22291.920000000002
2000-11-24,27806.3
2000-11-25,23263.21
2000-11-26,21960.75
2000-11-27,22717.44
2000-11-28,26643.88
2000-11-29,23383.329999999998
2000-11-30,25262.39
2000-12-01,24217.03
2000-12-02,25151.86
2000-12-03,26049.85
2000-12-04,26847.1
2000-12-05,24416.68
2000-12-06,26365.329999999998
2000-12-07,25950.21
2000-12-08,22217.79
2000-12-09,27968.95
2000-12-10,24173.329999999998
2000-12-11,29384.43
2000-12-12,22338.07
2000-12-13,25090.08
2000-12-14,25621.57
2000-12-15,27651.73
2000-12-16,23348.93
2000-12-17,23995.86
2000-12-18,23993.07
2000-12-19,24105.55
2000-12-20,22788.63
2000-12-21,24129.02
2000-12-22,26586.72
2000-12-23,24831.48
2000-12-24,27324.37
2000-12-25,22488.49
2000-12-26,27362.36
2000-12-27,22659.07
2000-12-28,26273.24
2000-12-29,24761.2
2000-12-30,23595.87
2000-12-31,25242.68
2001-01-01,22808.39
2001-01-02,24210.54
2001-01-03,25281.15
2001-01-04,24939.62
2001-01-05,26422.79
2001-01-06,27902.28
2001-01-07,26269.63
2001-01-08,25141.73
2001-01-09,28581.63
2001-01-10,26528.7
2001-01-11,22753.02
2001-01-12,27595.08
2001-01-13,29097.15
2001-01-14,29745.96
2001-01-15,28410.39
2001-01-16,27060.98
2001-01-17,23089.34
2001-01-18,30057.55
2001-01-19,26222.78
2001-01-20,24185.9
2001-01-21,26750.63
2001-01-22,28466.87
2001-01-23,30296.1
2001-01-24,28025.17
2001-01-25,26299.4
2001-01-26,26643.23
2001-01-27,27515.38
2001-01-28,31622.09
2001-01-29,29387.6
2001-01-30,19796.35
2001-01-31,25311.35
2001-02-01,30483.34
2001-02-02,27149.170000000002
2001-02-03,27451.76
2001-02-04,30075.87
2001-02-05,26966.57
2001-02-06,24546.61
2001-02-07,26581.55
2001-02-08,27593.91
2001-02-09,34317.17
2001-02-10,22632.079999999998
2001-02-11,27691.3
2001-02-12,26372.69
2001-02-13,26051.03
2001-02-14,25240.19
2001-02-15,28087.55
2001-02-16,29240.52
2001-02-17,27642.74
2001-02-18,29425.25
2001-02-19,26977.06
2001-02-20,24091.0
2001-02-21,26124.18
2001-02-22,29962.86
2001-02-23,27681.27
2001-02-24,28125.16
2001-02-25,32499.38
2001-02-26,29307.2
2001-02-27,25930.15
2001-02-28,27552.02
2001-03-01,27646.19
2001-03-02,27031.87
2001-03-03,30418.0
2001-03-04,28463.05
2001-03-05,28095.35
2001-03-06,25551.79
2001-03-07,28857.7
2001-03-08,32456.6
2001-03-09,29473.08
2001-03-10,28164.14
2001-03-11,31482.43
2001-03-12,27341.99
2001-03-13,25877.24
2001-03-14,33811.340000000004
2001-03-15,27204.62
2001-03-16,26849.52
2001-03-17,31015.3
2001-03-18,28651.07
2001-03-19,26537.39
2001-03-20,23935.89
2001-03-21,29747.32
2001-03-22,31255.4
2001-03-23,26480.3
2001-03-24,28667.01
2001-03-25,30617.39
2001-03-26,29472.09
2001-03-27,26882.57
2001-03-28,28237.72
2001-03-29,29046.23
2001-03-30,25677.0
2001-03-31,29085.67
2001-04-01,35680.38
2001-04-02,30219.57
2001-04-03,28771.41
2001-04-04,29309.72
2001-04-05,32271.86
2001-04-06,30822.64
2001-04-07,29624.74
2001-04-08,31415.17
2001-04-09,30123.96
2001-04-10,30186.05
2001-04-11,31156.95
2001-04-12,31178.0
2001-04-13,31984.45
2001-04-14,27166.69
2001-04-15,32843.83
2001-04-16,28911.22
2001-04-17,27533.55
2001-04-18,31208.829999999998
2001-04-19,25862.7
2001-04-20,27872.32
2001-04-21,30028.51
2001-04-22,33299.36
2001-04-23,29884.03
2001-04-24,24804.28
2001-04-25,28928.18
2001-04-26,29743.16
2001-04-27,32500.64
2001-04-28,31561.69
2001-04-29,29524.66
2001-04-30,25067.11
2001-05-01,30712.29
2001-05-02,30198.420000000002
2001-05-03,29925.82
2001-05-04,34321.96
2001-05-05,31408.58
2001-05-06,34163.58
2001-05-07,29829.2
2001-05-08,28353.05
2001-05-09,28825.31
2001-05-10,33920.82
2001-05-11,29632.92
2001-05-12,34315.48
2001-05-13,33885.73
2001-05-14,29626.76
2001-05-15,28234.03
2001-05-16,33502.05
2001-05-17,31649.67
2001-05-18,35901.87
2001-05-19,31821.54
2001-05-20,29933.02
2001-05-21,34142.27
2001-05-22,32710.83
2001-05-23,30889.6
2001-05-24,33943.05
2001-05-25,33279.26
2001-05-26,32775.35
2001-05-27,36256.71
2001-05-28,32587.71
2001-05-29,26715.01
2001-05-30,27116.25
2001-05-31,31696.47
2001-06-01,31927.52
2001-06-02,34322.78
2001-06-03,38455.54
2001-06-04,33570.12
2001-06-05,32221.21
2001-06-06,32172.95
2001-06-07,32268.84
2001-06-08,33141.33
2001-06-09,35251.75
2001-06-10,35712.99
2001-06-11,35337.11
2001-06-12,27489.98
2001-06-13,36008.44
2001-06-14,27184.35
2001-06-15,33536.07
2001-06-16,27206.72
2001-06-17,35050.45
2001-06-18,33460.09
2001-06-19,31451.28
2001-06-20,35824.5
2001-06-21,29643.16
2001-06-22,32549.29
2001-06-23,31389.64
2001-06-24,33660.83
2001-06-25,35521.97
2001-06-26,26758.62
2001-06-27,34464.58
2001-06-28,31234.14
2001-06-29,32992.77
2001-06-30,33250.15
2001-07-01,39721.5
2001-07-02,33402.33
2001-07-03,35203.19
2001-07-04,25920.37
2001-07-05,30670.98
2001-07-06,34433.45
2001-07-07,31156.77
2001-07-08,34120.99
2001-07-09,31843.2
2001-07-10,33140.99
2001-07-11,36077.9
2001-07-12,29925.03
2001-07-13,37674.36
2001-07-14,32548.09
2001-07-15,33964.05
2001-07-16,33121.21
2001-07-17,31488.13
2001-07-18,33948.25
2001-07-19,39856.39
2001-07-20,31411.21
2001-07-21,33963.51
2001-07-22,32491.85
2001-07-23,35732.69
2001-07-24,29145.88
2001-07-25,30350.7
2001-07-26,32726.54
2001-07-27,31517.53
2001-07-28,35088.15
2001-07-29,37419.78
2001-07-30,35473.83
2001-07-31,32385.45
2001-08-01,37195.08
2001-08-02,36705.27
2001-08-03,32949.16
2001-08-04,33453.4
2001-08-05,40014.22
2001-08-06,35053.38
2001-08-07,35427.01
2001-08-08,30576.63
2001-08-09,34706.16
2001-08-10,32414.94
2001-08-11,33521.95
2001-08-12,34245.82
2001-08-13,36955.97
2001-08-14,33262.27
2001-08-15,32086.78
2001-08-16,31921.34
2001-08-17,36102.49
2001-08-18,33700.38
2001-08-19,39299.63
2001-08-20,30609.24
2001-08-21,31440.52
2001-08-22,33652.41
2001-08-23,31127.56
2001-08-24,34116.93
2001-08-25,35227.96
2001-08-26,37244.67
2001-08-27,34131.02
2001-08-28,31103.47
2001-08-29,29536.45
2001-08-30,34425.31
2001-08-31,41191.63
2001-09-01,33588.340000000004
2001-09-02,35520.51
2001-09-03,35740.49
2001-09-04,32998.24
2001-09-05,31550.69
2001-09-06,31686.85
2001-09-07,35683.1
2001-09-08,37909.8
2001-09-09,31381.77
2001-09-10,33849.95
2001-09-11,35117.52
2001-09-12,30932.3
2001-09-13,35985.36
2001-09-14,32222.13
2001-09-15,32654.72
2001-09-16,37691.48
2001-09-17,34577.13
2001-09-18,27156.39
2001-09-19,35455.68
2001-09-20,35648.19
2001-09-21,34674.38
2001-09-22,31391.03
2001-09-23,33760.41
2001-09-24,34818.64
2001-09-25,34028.7
2001-09-26,31963.98
2001-09-27,33052.02
2001-09-28,34181.8
2001-09-29,33697.83
2001-09-30,39520.93
2001-10-01,35748.03
2001-10-02,35217.99
2001-10-03,36297.5
2001-10-04,41062.44
2001-10-05,37438.8
2001-10-06,31235.74
2001-10-07,37687.54
2001-10-08,32254.53
2001-10-09,35876.48
2001-10-10,33392.25
2001-10-11,32346.81
2001-10-12,32519.81
2001-10-13,40348.37
2001-10-14,41256.9
2001-10-15,34514.2
2001-10-16,29957.86
2001-10-17,31000.29
2001-10-18,35710.29
2001-10-19,32788.26
2001-10-20,37027.72
2001-10-21,41814.17
2001-10-22,35016.61
2001-10-23,34224.47
2001-10-24,32485.94
2001-10-25,36662.15
2001-10-26,33116.77
2001-10-27,33392.8
2001-10-28,36191.85
2001-10-29,37265.61
2001-10-30,34213.38
2001-10-31,37059.08
2001-11-01,37216.51
2001-11-02,34731.22
2001-11-03,34678.72
2001-11-04,37102.37
2001-11-05,37972.17
2001-11-06,33534.52
2001-11-07,37120.91
2001-11-08,36860.01
2001-11-09,34007.24
2001-11-10,34457.23
2001-11-11,36117.89
2001-11-12,38629.93
2001-11-13,30939.48
2001-11-14,36951.2
2001-11-15,35393.1
2001-11-16,34462.42
2001-11-17,36404.82
2001-11-18,35540.9
2001-11-19,36916.04
2001-11-20,31033.22
2001-11-21,35108.36
2001-11-22,33395.75
2001-11-23,39365.21
2001-11-24,29882.52
2001-11-25,38033.5
2001-11-26,33845.53
2001-11-27,36883.86
2001-11-28,38857.89
2001-11-29,34587.58
2001-11-30,34146.06
2001-12-01,36104.75
2001-12-02,42544.52
2001-12-03,35449.93
2001-12-04,36487.24
2001-12-05,39083.31
2001-12-06,38447.05
2001-12-07,38093.33
2001-12-08,33783.75
2001-12-09,42033.42
2001-12-10,36069.19
2001-12-11,33198.21
2001-12-12,38478.59
2001-12-13,40946.35
2001-12-14,34997.25
2001-12-15,32534.82
2001-12-16,39137.93
2001-12-17,36707.91
2001-12-18,32512.12
2001-12-19,34904.0
2001-12-20,38382.1
2001-12-21,35565.37
2001-12-22,34456.51
2001-12-23,38748.090000000004
2001-12-24,34539.64
2001-12-25,32046.43
2001-12-26,41610.94
2001-12-27,36542.24
2001-12-28,34281.89
2001-12-29,35572.75
2001-12-30,39713.96
2001-12-31,35917.27
2002-01-01,28055.66
2002-01-02,35610.51
2002-01-03,38157.18
2002-01-04,36253.66
2002-01-05,41958.39
2002-01-06,37695.06
2002-01-07,36804.9
2002-01-08,41435.49
2002-01-09,38564.58
2002-01-10,35615.92
2002-01-11,34317.37
2002-01-12,36554.65
2002-01-13,40869.66
2002-01-14,41706.97
2002-01-15,37196.92
2002-01-16,35995.85
2002-01-17,29081.0
2002-01-18,37542.65
2002-01-19,37269.66
2002-01-20,42237.12
2002-01-21,36917.74
2002-01-22,40087.67
2002-01-23,35247.82
2002-01-24,37848.62
2002-01-25,33336.07
2002-01-26,33577.04
2002-01-27,37545.39
2002-01-28,38253.79
2002-01-29,32167.08
2002-01-30,36052.47
2002-01-31,37276.07
2002-02-01,43016.25
2002-02-02,35080.28
2002-02-03,38011.42
2002-02-04,43695.76
2002-02-05,38241.1
2002-02-06,33471.62
2002-02-07,37867.22
2002-02-08,37700.17
2002-02-09,36564.79
2002-02-10,34760.95
2002-02-11,37754.03
2002-02-12,39807.41
2002-02-13,35916.46
2002-02-14,36191.89
2002-02-15,39667.75
2002-02-16,38032.09
2002-02-17,37215.3
2002-02-18,38633.95
2002-02-19,41178.49
2002-02-20,35410.99
2002-02-21,32449.16
2002-02-22,38062.79
2002-02-23,37469.02
2002-02-24,35309.05
2002-02-25,37296.48
2002-02-26,36818.2
2002-02-27,36303.15
2002-02-28,39337.3
2002-03-01,37492.61
2002-03-02,41191.39
2002-03-03,39887.41
2002-03-04,42984.92
2002-03-05,40165.07
2002-03-06,33624.659999999996
2002-03-07,36439.59
2002-03-08,38593.25
2002-03-09,36784.7
2002-03-10,37238.53
2002-03-11,42788.87
2002-03-12,39630.05
2002-03-13,36631.89
2002-03-14,40439.95
2002-03-15,41390.86
2002-03-16,37493.6
2002-03-17,41225.83
2002-03-18,41618.9
2002-03-19,42136.97
2002-03-20,36270.08
2002-03-21,39656.56
2002-03-22,40456.2
2002-03-23,38129.43
2002-03-24,42329.96
2002-03-25,44068.52
2002-03-26,36619.55
2002-03-27,35108.28
2002-03-28,36167.04
2002-03-29,43502.08
2002-03-30,38045.31
2002-03-31,38505.78
2002-04-01,39019.04
2002-04-02,41646.43
2002-04-03,41157.08
2002-04-04,42066.11
2002-04-05,44841.73
2002-04-06,42252.69
2002-04-07,40893.86
2002-04-08,41200.28
2002-04-09,42102.7
2002-04-10,35145.65
2002-04-11,37505.81
2002-04-12,39961.49
2002-04-13,38993.46
2002-04-14,37864.07
2002-04-15,46942.95
2002-04-16,40400.32
2002-04-17,40989.63
2002-04-18,39401.03
2002-04-19,41704.47
2002-04-20,40130.9
2002-04-21,39140.81
2002-04-22,39048.02
2002-04-23,37700.08
2002-04-24,40938.76
2002-04-25,43051.9
2002-04-26,40070.83
2002-04-27,42890.95
2002-04-28,38917.17
2002-04-29,37959.77
2002-04-30,40027.07
2002-05-01,45777.59
2002-05-02,39414.5
2002-05-03,47793.22
2002-05-04,44773.03
2002-05-05,36064.31
2002-05-06,49197.48
2002-05-07,45683.96
2002-05-08,38736.23
2002-05-09,43665.52
2002-05-10,41201.1
2002-05-11,43606.43
2002-05-12,43946.97
2002-05-13,47452.23
2002-05-14,46054.86
2002-05-15,38343.27
2002-05-16,41974.27
2002-05-17,39525.08
2002-05-18,38043.590000000004
2002-05-19,39629.78
2002-05-20,40923.28
2002-05-21,43748.47
2002-05-22,39429.73
2002-05-23,39969.9
2002-05-24,43009.88
2002-05-25,42087.08
2002-05-26,40112.46
2002-05-27,46672.3
2002-05-28,40693.05
2002-05-29,43435.91
2002-05-30,35921.07
2002-05-31,38712.2
2002-06-01,45429.67
2002-06-02,44906.16
2002-06-03,47227.409999999996
2002-06-04,42326.35
2002-06-05,42144.76
2002-06-06,45584.91
2002-06-07,51048.22
2002-06-08,40439.94
2002-06-09,41949.84
2002-06-10,48496.34
2002-06-11,45286.8
2002-06-12,40928.48
2002-06-13,48340.090000000004
2002-06-14,42466.67
2002-06-15,45987.73
2002-06-16,41863.65
2002-06-17,51135.73
2002-06-18,46384.04
2002-06-19,41427.62
2002-06-20,43663.01
2002-06-21,41897.33
2002-06-22,45273.92
2002-06-23,42564.66
2002-06-24,44326.18
2002-06-25,42198.22
2002-06-26,45213.8
2002-06-27,45031.49
2002-06-28,39892.77
2002-06-29,46488.99
2002-06-30,39023.95
2002-07-01,51496.49
2002-07-02,45661.56
2002-07-03,45218.61
2002-07-04,40606.64
2002-07-05,45297.05
2002-07-06,50042.52
2002-07-07,48061.91
2002-07-08,42179.15
2002-07-09,45284.63
2002-07-10,45201.69
2002-07-11,49896.82
2002-07-12,45549.15
2002-07-13,43600.18
2002-07-14,46260.69
2002-07-15,45343.43
2002-07-16,39238.98
2002-07-17,44202.38
2002-07-18,45643.4
2002-07-19,41548.3
2002-07-20,44601.21
2002-07-21,46799.36
2002-07-22,46894.96
2002-07-23,47494.81
2002-07-24,37211.22
2002-07-25,44724.96
2002-07-26,46205.36
2002-07-27,45633.87
2002-07-28,48672.48
2002-07-29,48830.33
2002-07-30,40280.2
2002-07-31,37819.76
2002-08-01,47249.69
2002-08-02,47572.73
2002-08-03,47002.91
2002-08-04,46867.08
2002-08-05,48442.07
2002-08-06,46052.05
2002-08-07,41127.78
2002-08-08,46462.28
2002-08-09,45043.88
2002-08-10,42656.6
2002-08-11,48501.51
2002-08-12,49726.83
2002-08-13,47387.23
2002-08-14,48662.409999999996
2002-08-15,45740.51
2002-08-16,44684.93
2002-08-17,43836.84
2002-08-18,47462.35
2002-08-19,50412.96
2002-08-20,45230.87
2002-08-21,44048.82
2002-08-22,42307.22
2002-08-23,46165.36
2002-08-24,44617.27
2002-08-25,44227.77
2002-08-26,52783.79
2002-08-27,45676.6
2002-08-28,46356.26
2002-08-29,46219.89
2002-08-30,44476.28
2002-08-31,43692.38
2002-09-01,46302.48
2002-09-02,51731.72
2002-09-03,44520.74
2002-09-04,43618.09
2002-09-05,43342.8
2002-09-06,49791.61
2002-09-07,45265.83
2002-09-08,47768.17
2002-09-09,48860.99
2002-09-10,46393.02
2002-09-11,46134.85
2002-09-12,49498.85
2002-09-13,49220.91
2002-09-14,45389.52
2002-09-15,48065.73
2002-09-16,50964.1
2002-09-17,44626.43
2002-09-18,41944.81
2002-09-19,45970.76
2002-09-20,48193.09
2002-09-21,42823.15
2002-09-22,50168.97
2002-09-23,56548.38
2002-09-24,48440.62
2002-09-25,44828.21
2002-09-26,44172.79
2002-09-27,47573.41
2002-09-28,43040.67
2002-09-29,47782.33
2002-09-30,43254.86
2002-10-01,49537.91
2002-10-02,45536.42
2002-10-03,48860.49
2002-10-04,44573.66
2002-10-05,47578.08
2002-10-06,48501.64
2002-10-07,54626.590000000004
2002-10-08,46681.54
2002-10-09,45929.37
2002-10-10,46303.49
2002-10-11,51872.8
2002-10-12,47324.95
2002-10-13,51964.13
2002-10-14,55642.55
2002-10-15,44436.2
2002-10-16,46810.33
2002-10-17,47671.42
2002-10-18,47770.44
2002-10-19,53001.37
2002-10-20,49731.01
2002-10-21,51177.56
2002-10-22,47652.47
2002-10-23,46149.94
2002-10-24,45781.35
2002-10-25,55007.93
2002-10-26,44583.38
2002-10-27,48053.44
2002-10-28,46238.43
2002-10-29,52184.74
2002-10-30,43486.6
2002-10-31,46852.41
2002-11-01,53964.03
2002-11-02,50180.45
2002-11-03,57684.73
2002-11-04,49283.14
2002-11-05,48873.33
2002-11-06,46497.09
2002-11-07,48430.340000000004
2002-11-08,47790.11
2002-11-09,49157.91
2002-11-10,50175.41
2002-11-11,52899.51
2002-11-12,49473.81
2002-11-13,47419.28
2002-11-14,46264.22
2002-11-15,46992.41
2002-11-16,47676.03
2002-11-17,48181.09
2002-11-18,54252.15
2002-11-19,50139.09
2002-11-20,49906.34
2002-11-21,48677.76
2002-11-22,48053.87
2002-11-23,47345.74
2002-11-24,43200.06
2002-11-25,50756.44
2002-11-26,47820.35
2002-11-27,51260.89
2002-11-28,46590.05
2002-11-29,45588.4
2002-11-30,47567.77
2002-12-01,46578.23
2002-12-02,52913.23
2002-12-03,48432.53
2002-12-04,50205.12
2002-12-05,50657.25
2002-12-06,50097.75
2002-12-07,47798.84
2002-12-08,51359.83
2002-12-09,54559.17
2002-12-10,50340.66
2002-12-11,52395.57
2002-12-12,51225.83
2002-12-13,51832.8
2002-12-14,47076.81
2002-12-15,50729.38
2002-12-16,55109.4
2002-12-17,49240.42
2002-12-18,49526.5
2002-12-19,44279.14
2002-12-20,49339.02
2002-12-21,48034.05
2002-12-22,49369.03
2002-12-23,56872.76
2002-12-24,51272.159999999996
2002-12-25,42957.58
2002-12-26,50615.46
2002-12-27,49693.36
2002-12-28,49466.85
2002-12-29,47322.64
2002-12-30,51102.25
2002-12-31,50333.73
2003-01-01,45750.9
2003-01-02,45405.62
2003-01-03,56483.39
2003-01-04,45054.56
2003-01-05,50763.28
2003-01-06,51051.92
2003-01-07,49853.12
2003-01-08,48499.38
2003-01-09,46583.97
2003-01-10,54301.59
2003-01-11,46555.8
2003-01-12,51246.12
2003-01-13,58876.68
2003-01-14,50412.65
2003-01-15,50813.04
2003-01-16,50538.06
2003-01-17,50748.11
2003-01-18,50267.61
2003-01-19,49812.69
2003-01-20,57327.79
2003-01-21,56614.15
2003-01-22,47598.9
2003-01-23,46476.66
2003-01-24,50588.83
2003-01-25,48671.87
2003-01-26,48247.92
2003-01-27,51160.97
2003-01-28,52932.02
2003-01-29,46179.12
2003-01-30,53099.01
2003-01-31,47287.8
2003-02-01,56254.14
2003-02-02,52837.88
2003-02-03,53517.14
2003-02-04,57921.69
2003-02-05,55251.57
2003-02-06,45585.36
2003-02-07,52734.44
2003-02-08,49689.5
2003-02-09,48287.03
2003-02-10,53121.09
2003-02-11,58552.61
2003-02-12,50233.2
2003-02-13,48944.85
2003-02-14,54317.86
2003-02-15,51213.08
2003-02-16,49001.29
2003-02-17,54998.48
2003-02-18,51081.0
2003-02-19,49069.29
2003-02-20,54017.91
2003-02-21,47009.27
2003-02-22,50917.18
2003-02-23,59098.65
2003-02-24,54813.26
2003-02-25,59426.41
2003-02-26,51887.36
2003-02-27,51041.89
2003-02-28,56367.59
2003-03-01,50654.02
2003-03-02,58801.91
2003-03-03,53699.45
2003-03-04,59613.77
2003-03-05,54770.87
2003-03-06,50355.16
2003-03-07,55524.73
2003-03-08,50733.71
2003-03-09,53118.93
2003-03-10,49559.61
2003-03-11,55748.84
2003-03-12,52658.18
2003-03-13,51246.36
2003-03-14,55920.36
2003-03-15,60953.15
2003-03-16,55809.19
2003-03-17,60573.93
2003-03-18,58692.25
2003-03-19,53346.88
2003-03-20,43043.59
2003-03-21,54444.31
2003-03-22,53826.2
2003-03-23,56142.66
2003-03-24,55141.35
2003-03-25,53981.07
2003-03-26,50050.58
2003-03-27,61963.15
2003-03-28,51969.69
2003-03-29,52348.69
2003-03-30,53498.45
2003-03-31,56341.15
2003-04-01,58381.75
2003-04-02,52216.64
2003-04-03,53204.66
2003-04-04,53144.12
2003-04-05,55459.48
2003-04-06,52840.04
2003-04-07,59314.659999999996
2003-04-08,58034.66
2003-04-09,55194.06
2003-04-10,55629.25
2003-04-11,54489.67
2003-04-12,57987.11
2003-04-13,53250.38
2003-04-14,55930.16
2003-04-15,60020.77
2003-04-16,55124.76
2003-04-17,50802.35
2003-04-18,53463.96
2003-04-19,59295.4
2003-04-20,53722.24
2003-04-21,56014.53
2003-04-22,58936.62
2003-04-23,55658.12
2003-04-24,52038.84
2003-04-25,56153.23
2003-04-26,56960.36
2003-04-27,60685.67
2003-04-28,56757.17
2003-04-29,63139.06
2003-04-30,52568.74
2003-05-01,48272.95
2003-05-02,60801.06
2003-05-03,55086.11
2003-05-04,56801.78
2003-05-05,61323.42
2003-05-06,59663.42
2003-05-07,53580.4
2003-05-08,49041.39
2003-05-09,55392.35
2003-05-10,53907.24
2003-05-11,56076.99
2003-05-12,55545.16
2003-05-13,64409.61
2003-05-14,54154.44
2003-05-15,47498.77
2003-05-16,52147.83
2003-05-17,57619.12
2003-05-18,57825.89
2003-05-19,59956.72
2003-05-20,58113.67
2003-05-21,52387.04
2003-05-22,54457.409999999996
2003-05-23,55262.85
2003-05-24,53298.3
2003-05-25,61743.2
2003-05-26,59891.58
2003-05-27,58111.72
2003-05-28,57818.49
2003-05-29,51773.0
2003-05-30,51438.42
2003-05-31,59096.19
2003-06-01,62797.090000000004
2003-06-02,57328.43
2003-06-03,64812.82
2003-06-04,55285.07
2003-06-05,52616.54
2003-06-06,52212.43
2003-06-07,58002.78
2003-06-08,63265.93
2003-06-09,60556.18
2003-06-10,59860.33
2003-06-11,54594.01
2003-06-12,51769.34
2003-06-13,57070.24
2003-06-14,54765.3
2003-06-15,55490.82
2003-06-16,57071.25
2003-06-17,69344.3
2003-06-18,51059.61
2003-06-19,53073.56
2003-06-20,59121.42
2003-06-21,58951.93
2003-06-22,54830.05
2003-06-23,57552.23
2003-06-24,67045.82
2003-06-25,54496.87
2003-06-26,49137.24
2003-06-27,57050.18
2003-06-28,57938.66
2003-06-29,54358.58
2003-06-30,64909.03
2003-07-01,73239.8
2003-07-02,57181.61
2003-07-03,53520.14
2003-07-04,55970.14
2003-07-05,59053.56
2003-07-06,60434.53
2003-07-07,64920.43
2003-07-08,59845.71
2003-07-09,61228.21
2003-07-10,57534.53
2003-07-11,55314.77
2003-07-12,63958.92
2003-07-13,57887.69
2003-07-14,61560.05
2003-07-15,61919.47
2003-07-16,58474.63
2003-07-17,52235.01
2003-07-18,58259.72
2003-07-19,60210.89
2003-07-20,58807.18
2003-07-21,56097.659999999996
2003-07-22,58643.87
2003-07-23,55854.37
2003-07-24,58009.05
2003-07-25,57886.46
2003-07-26,57209.68
2003-07-27,64192.6
2003-07-28,53191.64
2003-07-29,64268.63
2003-07-30,59772.97
2003-07-31,56588.26
2003-08-01,58765.67
2003-08-02,59783.52
2003-08-03,54587.43
2003-08-04,64153.87
2003-08-05,60281.93
2003-08-06,56504.69
2003-08-07,58761.8
2003-08-08,58923.33
2003-08-09,59516.21
2003-08-10,62042.34
2003-08-11,58177.23
2003-08-12,65344.22
2003-08-13,60835.38
2003-08-14,55933.87
2003-08-15,62426.17
